date,P_mix,T_max,T_min,Q
1990-04-01,0.0,13.0,2.0,1.6281520041644981
1990-04-02,0.0,11.0,0.6,1.7945653305570015
1990-04-03,10.9,8.0,0.5,1.8305465903175433
1990-04-04,0.0,-1.9,-4.1,1.7338469547110882
1990-04-05,0.9,3.0,-4.7,1.5584383133784483
1990-04-06,0.0,3.5,-2.0,1.4752316501821965
1990-04-07,12.6,2.5,-0.5,1.5112129099427383
1990-04-08,2.4,0.0,-1.5,1.6259031754294637
1990-04-09,1.0,0.4,-2.5,1.4954711087975012
1990-04-10,1.0,-1.9,-3.3,1.4145132743362834
1990-04-11,25.7,-0.4,-5.3,1.3717855283706404
1990-04-12,0.9,1.7,-3.2,1.4235085892764188
1990-04-13,0.1,6.0,-1.2,1.4752316501821965
1990-04-14,6.1,3.6,-2.2,1.62365434669443
1990-04-15,8.6,1.5,-5.7,1.542696512233212
1990-04-16,0.2,3.0,-4.6,1.5089640812077043
1990-04-17,12.2,4.0,-5.0,1.4302550754815202
1990-04-18,6.9,-2.0,-4.5,1.434752732951588
1990-04-19,0.2,0.5,-6.0,1.376283185840708
1990-04-20,0.0,4.8,-4.5,1.3942738157209786
1990-04-21,0.0,6.7,-2.0,1.5786777719937535
1990-04-22,5.7,7.5,-1.8,1.621405517959396
1990-04-23,1.3,1.5,-1.0,1.6753774076002081
1990-04-24,1.9,5.0,-2.5,1.4932222800624675
1990-04-25,3.0,6.0,0.4,1.5786777719937535
1990-04-26,3.3,4.8,0.4,1.6866215512753775
1990-04-27,0.3,6.5,-0.5,1.6843727225403438
1990-04-28,0.0,11.0,1.0,1.8372930765226445
1990-04-29,0.0,13.0,2.1,2.293805309734513
1990-04-30,0.0,14.0,3.5,2.766059344091619
1990-05-01,0.0,15.5,2.0,3.3507548152004163
1990-05-02,0.0,17.0,5.5,4.070380010411244
1990-05-03,0.0,16.5,6.0,4.67756376887038
1990-05-04,0.5,16.2,5.0,5.127329515877147
1990-05-05,8.2,15.5,5.0,5.149817803227485
1990-05-06,1.0,13.9,4.0,5.599583550234254
1990-05-07,4.4,12.6,5.5,4.879958355023426
1990-05-08,0.7,13.1,5.5,5.1947943779281625
1990-05-09,2.5,13.5,5.1,5.172306090577824
1990-05-10,16.7,14.0,4.0,5.622071837584592
1990-05-11,6.8,8.0,4.2,6.409161894846434
1990-05-12,0.0,12.9,2.3,5.824466423737636
1990-05-13,6.5,13.5,6.0,5.1947943779281625
1990-05-14,1.4,13.5,5.6,6.026861009890682
1990-05-15,6.0,15.2,7.0,6.139302446642374
1990-05-16,2.1,17.0,8.0,7.1512753774076
1990-05-17,2.7,17.4,6.0,7.038833940655909
1990-05-18,2.6,13.3,5.0,7.106298802706924
1990-05-19,12.3,12.5,5.0,6.926392503904217
1990-05-20,4.7,15.9,6.0,7.668505986465383
1990-05-21,6.0,11.9,6.5,7.668505986465383
1990-05-22,8.2,15.4,4.3,7.218740239458615
1990-05-23,0.1,15.8,5.4,7.780947423217075
1990-05-24,25.1,11.5,7.3,7.106298802706924
1990-05-25,8.6,9.5,3.5,10.771889640812079
1990-05-26,0.0,11.4,2.5,7.578552837064031
1990-05-27,0.4,11.0,4.0,6.161790733992713
1990-05-28,0.2,10.2,1.0,5.397188964081208
1990-05-29,0.0,10.0,1.5,4.655075481520042
1990-05-30,0.0,9.9,2.0,4.182821447162937
1990-05-31,0.0,14.9,4.3,4.092868297761583
1990-06-01,0.0,18.0,9.0,4.969911504424779
1990-06-02,8.8,11.8,7.1,5.554606975533576
1990-06-03,8.3,11.2,3.5,5.037376366475795
1990-06-04,4.8,10.0,5.8,6.454138469547111
1990-06-05,19.9,10.5,5.0,6.4316501821967735
1990-06-06,2.1,7.5,4.4,8.38813118167621
1990-06-07,9.3,9.5,4.5,6.319208745445081
1990-06-08,20.2,10.1,0.5,9.197709526288392
1990-06-09,15.2,6.5,1.8,7.398646538261322
1990-06-10,2.6,5.0,0.0,6.61155648099948
1990-06-11,1.6,13.5,0.5,5.824466423737636
1990-06-12,20.4,7.3,5.7,6.813951067152525
1990-06-13,4.6,7.5,1.5,7.533576262363352
1990-06-14,2.7,12.5,2.0,6.499115044247787
1990-06-15,2.8,10.0,3.4,5.869442998438314
1990-06-16,0.2,15.0,2.6,5.442165538781885
1990-06-17,1.8,17.6,4.5,5.8469547110879745
1990-06-18,3.9,14.8,8.0,6.768974492451848
1990-06-19,0.0,19.8,5.0,7.128787090057262
1990-06-20,15.4,15.5,8.2,7.71348256116606
1990-06-21,1.0,15.1,4.2,8.927850078084331
1990-06-22,4.1,10.0,3.2,7.556064549713691
1990-06-23,0.0,10.8,5.5,7.4661114003123386
1990-06-24,0.0,17.0,6.3,7.601041124414366
1990-06-25,0.0,25.5,7.0,8.365642894325873
1990-06-26,7.1,22.3,10.5,10.097241020301926
1990-06-27,14.5,19.2,10.5,9.849869859448205
1990-06-28,0.3,16.2,10.1,11.491514836022905
1990-06-29,4.5,22.5,8.6,10.816866215512755
1990-06-30,25.7,22.7,14.2,11.738885996876627
1990-07-01,0.0,9.8,7.4,15.719312857886518
1990-07-02,0.0,13.1,5.7,9.714940135346174
1990-07-03,22.3,10.0,6.0,8.613014055179594
1990-07-04,0.0,12.1,3.5,9.287662675689745
1990-07-05,14.9,18.0,8.0,10.749401353461739
1990-07-06,1.1,9.8,4.0,12.008745445080688
1990-07-07,6.9,10.0,1.8,8.005830296720458
1990-07-08,0.2,14.6,7.5,10.32212389380531
1990-07-09,9.4,18.9,8.5,11.0192608016658
1990-07-10,0.3,10.0,6.4,12.750858927641854
1990-07-11,0.0,13.6,1.0,8.860385216033315
1990-07-12,0.0,18.1,4.5,8.365642894325873
1990-07-13,0.0,21.0,8.6,9.3776158250911
1990-07-14,2.9,21.0,10.0,10.389588755856325
1990-07-15,0.0,20.2,8.5,10.254659031754294
1990-07-16,0.0,20.5,10.0,9.242686100989069
1990-07-17,5.9,19.3,10.3,9.242686100989069
1990-07-18,0.0,16.5,9.5,10.18719416970328
1990-07-19,0.0,18.6,5.6,8.635502342529934
1990-07-20,0.0,21.0,6.8,8.230713170223842
1990-07-21,0.0,23.7,9.5,9.287662675689745
1990-07-22,0.0,24.2,12.0,10.681936491410724
1990-07-23,0.0,22.0,10.7,10.479541905257678
1990-07-24,0.0,18.6,9.4,8.837896928682978
1990-07-25,0.0,19.0,7.0,7.98334200937012
1990-07-26,2.8,20.5,7.5,7.690994273815721
1990-07-27,0.0,21.7,8.9,8.073295158771474
1990-07-28,0.0,24.7,11.0,9.782404997397188
1990-07-29,0.0,20.2,11.5,10.861842790213432
1990-07-30,3.9,19.9,10.6,10.18719416970328
1990-07-31,0.1,18.9,10.1,9.490057261842791
1990-08-01,0.8,21.0,9.6,9.017803227485684
1990-08-02,0.0,22.5,11.5,10.771889640812079
1990-08-03,0.0,23.8,12.4,9.647475273295159
1990-08-04,0.0,24.0,10.5,7.893388859968766
1990-08-05,5.9,23.9,10.4,7.4661114003123386
1990-08-06,22.4,14.9,10.6,11.13170223841749
1990-08-07,0.2,10.7,7.4,10.29963560645497
1990-08-08,0.0,14.1,6.0,6.971369078604893
1990-08-09,0.0,17.0,4.5,6.858927641853202
1990-08-10,0.0,20.0,7.0,6.971369078604893
1990-08-11,0.0,21.0,9.0,7.353669963560647
1990-08-12,1.8,22.3,10.6,7.98334200937012
1990-08-13,18.5,22.1,10.3,9.35512753774076
1990-08-14,10.1,16.5,9.6,10.547006767308694
1990-08-15,0.1,15.2,8.6,9.017803227485684
1990-08-16,11.1,18.6,7.4,7.488599687662675
1990-08-17,8.1,7.5,5.6,9.422592399791776
1990-08-18,0.0,15.1,2.5,6.454138469547111
1990-08-19,0.0,19.2,5.7,6.499115044247787
1990-08-20,0.0,22.0,9.5,7.938365434669443
1990-08-21,0.0,14.0,8.3,7.173763664757939
1990-08-22,0.0,15.2,3.0,5.599583550234254
1990-08-23,0.0,19.6,6.5,6.364185320145758
1990-08-24,0.0,22.5,10.1,8.25320145757418
1990-08-25,13.0,18.0,11.5,9.22019781363873
1990-08-26,0.5,13.4,9.6,7.286205101509631
1990-08-27,4.1,18.1,8.0,6.926392503904217
1990-08-28,11.8,19.2,8.3,7.758459135866737
1990-08-29,1.5,19.1,8.1,7.668505986465383
1990-08-30,1.2,19.0,8.6,7.331181676210307
1990-08-31,11.4,11.2,5.5,7.893388859968766
1990-09-01,0.1,10.2,3.3,5.6670484122852685
1990-09-02,0.0,14.4,3.2,5.2847475273295155
1990-09-03,1.1,10.7,6.0,4.745028630921396
1990-09-04,6.0,13.9,7.0,4.969911504424779
1990-09-05,0.2,12.4,6.8,5.712024986985945
1990-09-06,0.0,14.2,3.9,4.385216033315982
1990-09-07,6.4,7.6,3.8,4.002915148360229
1990-09-08,0.0,11.5,1.8,3.193336803748048
1990-09-09,0.0,14.1,2.5,2.968453930244664
1990-09-10,0.6,14.0,3.2,2.9909422175950025
1990-09-11,0.7,11.0,4.8,2.968453930244664
1990-09-12,0.0,13.5,1.3,2.7210827693909425
1990-09-13,0.0,15.0,3.5,2.6536179073399273
1990-09-14,10.4,17.1,6.0,3.17084851639771
1990-09-15,3.0,10.5,8.8,4.767516918271734
1990-09-16,0.0,13.5,4.7,3.8679854242581992
1990-09-17,12.9,15.5,4.7,3.5756376887038
1990-09-18,0.6,12.6,4.8,4.002915148360229
1990-09-19,0.0,17.5,4.5,3.2383133784487246
1990-09-20,0.0,14.1,6.6,3.4631962519521085
1990-09-21,2.3,12.0,6.8,3.17084851639771
1990-09-22,14.2,14.7,6.2,4.025403435710567
1990-09-23,26.7,12.0,8.0,8.770432066631964
1990-09-24,0.5,9.3,4.0,8.050806871421134
1990-09-25,0.0,9.1,-0.4,4.182821447162937
1990-09-26,0.0,11.8,2.4,3.2383133784487246
1990-09-27,0.0,10.5,4.0,2.8560124934929725
1990-09-28,0.0,14.0,0.8,2.6311296199895886
1990-09-29,0.0,18.9,6.3,2.766059344091619
1990-09-30,2.0,14.8,10.2,3.5081728266527854
1990-10-01,2.8,13.2,9.0,4.520145757418011
1990-10-02,0.0,15.7,5.8,4.340239458615305
1990-10-03,0.8,16.5,6.2,3.30577824049974
1990-10-04,14.0,9.0,4.0,3.6206142634044776
1990-10-05,0.0,8.8,1.2,2.968453930244664
1990-10-06,0.0,15.9,2.4,2.6761061946902656
1990-10-07,5.0,12.1,4.7,2.6086413326392504
1990-10-08,1.8,3.2,1.8,2.6536179073399273
1990-10-09,0.0,13.5,-0.4,2.1318896408120778
1990-10-10,0.0,16.5,4.0,1.9924622592399788
1990-10-11,0.0,19.1,6.2,1.965476314419573
1990-10-12,17.0,15.0,8.3,3.6206142634044776
1990-10-13,0.0,18.0,7.6,5.262259239979177
1990-10-14,0.0,17.4,6.5,3.7330557001561693
1990-10-15,0.5,19.6,9.0,4.227798021863613
1990-10-16,1.5,14.9,8.7,4.250286309213951
1990-10-17,1.6,14.0,7.2,3.5756376887038
1990-10-18,0.0,11.5,4.6,2.6761061946902656
1990-10-19,2.7,13.0,3.2,2.082415408641333
1990-10-20,2.0,6.4,4.8,2.0194482040603856
1990-10-21,0.0,9.9,3.3,1.8417907339927122
1990-10-22,0.0,13.4,4.3,1.7653305570015618
1990-10-23,0.0,12.0,4.9,1.6438938053097343
1990-10-24,0.0,10.4,2.2,1.526954711087975
1990-10-25,2.0,8.5,1.7,1.484226965122332
1990-10-26,8.4,9.6,-0.2,1.4887246225923998
1990-10-27,0.4,2.6,0.0,1.4887246225923998
1990-10-28,6.3,9.5,-2.1,1.3785320145757418
1990-10-29,16.9,9.3,0.0,1.8935137948984904
1990-10-30,5.2,10.2,1.0,3.3507548152004163
1990-10-31,23.3,8.6,1.6,4.40770432066632
1990-11-01,2.1,4.0,-0.6,4.070380010411244
1990-11-02,6.6,2.9,-2.0,2.7885476314419573
1990-11-03,2.7,0.5,-2.6,2.33878188443519
1990-11-04,4.0,-1.5,-5.0,2.0441853201457576
1990-11-05,3.4,-2.5,-4.8,1.8800208224882873
1990-11-06,0.0,-0.1,-9.9,1.6866215512753775
1990-11-07,0.0,2.5,-8.1,1.6034148880791257
1990-11-08,0.0,9.0,-5.0,1.569682457053618
1990-11-09,0.0,8.9,-1.5,1.5381988547631442
1990-11-10,2.5,7.3,-0.9,1.526954711087975
1990-11-11,27.9,5.2,2.0,1.9384903695991669
1990-11-12,0.0,4.0,-4.0,2.878500780843311
1990-11-13,1.4,8.4,-5.1,2.1049036959916703
1990-11-14,12.3,3.5,1.7,2.383758459135867
1990-11-15,11.9,3.6,-2.0,2.7885476314419573
1990-11-16,0.3,9.0,-5.0,2.383758459135867
1990-11-17,0.9,8.8,3.0,2.383758459135867
1990-11-18,0.0,11.0,1.8,2.3162935970848517
1990-11-19,1.7,5.9,-1.9,2.1723685580426864
1990-11-20,7.0,12.0,0.5,2.0576782925559605
1990-11-21,4.0,0.5,-1.8,2.0509318063508584
1990-11-22,36.7,-1.3,-2.7,1.9384903695991669
1990-11-23,1.6,-1.4,-7.5,1.8552837064029153
1990-11-24,0.7,2.1,-9.5,1.7720770432066633
1990-11-25,12.3,2.2,-5.9,1.7585840707964606
1990-11-26,0.1,0.5,-6.2,1.763081728266528
1990-11-27,1.2,0.5,-7.4,1.6191566892243623
1990-11-28,0.0,-2.8,-7.3,1.5629359708485164
1990-11-29,0.0,-0.5,-9.5,1.472982821447163
1990-11-30,0.8,-3.7,-8.0,1.4662363352420613
1990-12-01,0.0,-7.0,-13.6,1.4100156168662157
1990-12-02,0.0,-3.0,-13.0,1.3335554398750649
1990-12-03,0.0,0.2,-9.9,1.3560437272254036
1990-12-04,0.0,-1.1,-7.3,1.3290577824049974
1990-12-05,2.9,-5.5,-11.0,1.2975741801145237
1990-12-06,0.0,-3.6,-12.9,1.212118688183238
1990-12-07,0.0,4.4,-9.8,1.2166163456533057
1990-12-08,0.0,3.1,-6.8,1.2166163456533057
1990-12-09,16.8,2.6,-5.5,1.2863300364393544
1990-12-10,6.1,-5.0,-7.1,1.3065694950546587
1990-12-11,0.0,-5.0,-8.0,1.2525976054138472
1990-12-12,25.3,-3.0,-8.3,1.1896304008328995
1990-12-13,5.5,-5.9,-9.1,1.1221655387818847
1990-12-14,0.0,-7.6,-10.5,1.1086725663716812
1990-12-15,0.3,-6.5,-11.6,1.088433107756377
1990-12-16,0.0,-8.5,-12.8,1.0479541905257679
1990-12-17,0.0,-1.1,-12.9,1.074940135346174
1990-12-18,1.3,-1.6,-11.8,1.0861842790213432
1990-12-19,1.0,-3.6,-8.4,1.0636959916710047
1990-12-20,0.0,-2.5,-11.9,1.032212389380531
1990-12-21,2.3,-0.5,-10.6,1.0861842790213432
1990-12-22,0.0,4.9,-3.0,1.1761374284226966
1990-12-23,0.0,7.0,-2.3,1.2503487766788128
1990-12-24,0.0,5.1,-2.6,1.2346069755335767
1990-12-25,3.0,3.4,-2.2,1.1334096824570536
1990-12-26,3.2,4.8,-6.0,1.1199167100468506
1990-12-27,3.2,2.2,-4.2,1.1873815720978658
1990-12-28,0.1,6.5,-7.5,1.1334096824570536
1990-12-29,1.8,9.8,-5.1,1.1918792295679335
1990-12-30,0.0,10.2,2.5,1.3515460697553356
1990-12-31,8.5,4.0,0.1,1.432503904216554
1991-01-01,2.8,0.0,-5.0,1.596668401874024
1991-01-02,24.8,6.0,-7.6,1.6843727225403438
1991-01-03,0.0,8.5,1.5,3.328266527850078
1991-01-04,6.9,2.7,-1.8,2.3162935970848517
1991-01-05,1.0,4.0,-8.1,1.8282977615825096
1991-01-06,4.1,2.8,-1.5,1.6483914627798022
1991-01-07,2.8,4.2,-1.4,1.7113586673607497
1991-01-08,0.0,3.4,-5.2,1.6956168662155129
1991-01-09,0.0,9.9,-2.0,1.5089640812077043
1991-01-10,0.0,12.5,-0.3,1.4504945340968245
1991-01-11,2.0,6.4,3.4,2.021697032795419
1991-01-12,12.6,-1.3,-4.1,2.14538261322228
1991-01-13,6.4,-4.0,-5.5,1.778823529411765
1991-01-14,0.0,-1.6,-8.5,1.5651847995835504
1991-01-15,0.0,5.4,-5.0,1.4392503904216556
1991-01-16,0.0,3.8,-4.3,1.3470484122852684
1991-01-17,0.0,3.0,-7.0,1.2525976054138472
1991-01-18,0.0,4.0,-7.0,1.0771889640812078
1991-01-19,0.4,3.0,-5.5,1.0547006767308695
1991-01-20,0.0,0.1,-5.5,1.0434565330557002
1991-01-21,0.0,1.6,-7.0,0.9512545549193129
1991-01-22,0.0,-2.0,-8.0,0.9332639250390423
1991-01-23,0.0,2.9,-7.3,0.8590525767829256
1991-01-24,0.0,3.2,-6.6,0.8095783446121811
1991-01-25,0.0,7.4,-5.5,0.825320145757418
1991-01-26,0.0,6.5,-4.2,0.8230713170223843
1991-01-27,0.0,4.1,-5.3,0.8073295158771472
1991-01-28,0.0,5.6,-5.1,0.784841228526809
1991-01-29,0.0,6.1,-5.7,0.7578552837064031
1991-01-30,0.0,4.4,-4.5,0.7511087975013013
1991-01-31,0.0,0.7,-8.1,0.7376158250910982
1991-02-01,0.0,-0.5,-10.1,0.7196251952108278
1991-02-02,0.0,0.8,-8.5,0.7151275377407601
1991-02-03,0.0,0.2,-8.8,0.7083810515356586
1991-02-04,0.0,-1.6,-9.0,0.7106298802706925
1991-02-05,1.9,-7.2,-12.0,0.6656533055700156
1991-02-06,0.0,-12.6,-18.5,0.6903904216553879
1991-02-07,1.3,-5.5,-19.6,0.6589068193649141
1991-02-08,1.9,-4.8,-10.6,0.6679021343050495
1991-02-09,3.3,1.0,-10.7,0.6364185320145758
1991-02-10,4.0,-1.0,-9.6,0.6409161894846434
1991-02-11,0.0,-6.4,-15.4,0.6634044768349818
1991-02-12,4.0,-10.2,-15.1,0.6634044768349818
1991-02-13,0.1,-7.9,-15.6,0.7083810515356586
1991-02-14,0.3,-6.5,-16.3,0.6589068193649141
1991-02-15,6.3,-1.6,-15.6,0.6229255596043728
1991-02-16,2.9,1.9,-9.0,0.6386673607496094
1991-02-17,0.0,4.4,-9.5,0.6161790733992712
1991-02-18,0.0,5.1,-3.0,0.6139302446642374
1991-02-19,0.0,6.4,-4.1,0.6251743883394064
1991-02-20,0.0,5.8,-3.4,0.6206767308693389
1991-02-21,0.0,6.0,-4.6,0.6184279021343051
1991-02-22,5.0,1.1,-3.4,0.6296720458094743
1991-02-23,0.0,7.2,-6.5,0.6026861009890683
1991-02-24,0.0,14.1,1.7,0.6364185320145758
1991-02-25,0.0,12.8,2.8,0.7668505986465384
1991-02-26,0.0,12.8,2.4,0.8702967204580949
1991-02-27,19.9,10.1,1.4,0.9624986985944821
1991-02-28,2.7,4.4,-0.5,1.405517959396148
1991-03-01,0.0,6.0,-2.8,1.1334096824570536
1991-03-02,3.0,5.2,-1.8,0.9939823008849558
1991-03-03,1.7,5.6,-0.2,1.0547006767308695
1991-03-04,0.0,8.7,-0.8,1.070442477876106
1991-03-05,0.0,10.0,2.1,1.1334096824570536
1991-03-06,0.0,11.1,2.5,1.3065694950546587
1991-03-07,0.0,10.2,4.1,1.8148047891723065
1991-03-08,26.7,11.8,8.0,2.8560124934929725
1991-03-09,17.7,2.2,-1.1,5.5096304008329
1991-03-10,0.0,3.7,-1.5,3.2383133784487246
1991-03-11,0.0,5.5,-2.5,2.383758459135867
1991-03-12,0.0,9.1,-2.3,1.9632274856845398
1991-03-13,0.0,8.3,-1.1,1.8193024466423737
1991-03-14,0.0,8.6,-0.7,1.7540864133263927
1991-03-15,0.0,8.6,-0.2,1.7653305570015618
1991-03-16,0.0,9.7,-1.9,1.756335242061426
1991-03-17,3.4,6.8,-1.3,1.7023633524206145
1991-03-18,0.6,3.5,-0.7,1.621405517959396
1991-03-19,7.5,6.1,-2.5,1.4370015616866216
1991-03-20,0.3,8.8,2.8,2.1386361270171785
1991-03-21,0.5,11.9,2.8,2.3162935970848517
1991-03-22,15.7,1.6,-1.8,2.4961998958875586
1991-03-23,1.1,4.4,-4.0,2.2263404476834983
1991-03-24,0.0,10.5,-0.5,2.064424778761062
1991-03-25,0.1,10.0,1.8,2.33878188443519
1991-03-26,4.3,3.6,0.9,2.2713170223841748
1991-03-27,3.8,2.7,0.0,2.1296408120770436
1991-03-28,0.2,-0.5,-3.5,1.8125559604372723
1991-03-29,0.0,-0.5,-9.0,1.693368037480479
1991-03-30,0.0,4.0,-7.4,1.5899219156689228
1991-03-31,0.0,6.5,-4.0,1.4662363352420613
1991-04-01,0.0,9.3,-2.0,1.5292035398230088
1991-04-02,0.0,10.4,0.3,1.7001145236855804
1991-04-03,16.6,10.0,1.9,1.8103071317022388
1991-04-04,25.9,2.2,-1.1,2.1723685580426864
1991-04-05,22.3,0.5,-2.5,2.33878188443519
1991-04-06,0.0,1.6,-3.5,2.147631441957314
1991-04-07,0.0,5.9,-2.5,2.0959083810515358
1991-04-08,0.0,7.2,-2.6,2.165622071837585
1991-04-09,0.0,7.8,-2.2,2.224091618948465
1991-04-10,0.0,11.5,-0.1,2.3162935970848517
1991-04-11,0.0,12.0,1.4,2.383758459135867
1991-04-12,1.6,11.7,1.8,2.4961998958875586
1991-04-13,2.5,7.1,1.6,2.4737116085372204
1991-04-14,0.2,10.6,0.0,2.2713170223841748
1991-04-15,0.0,11.8,0.2,2.293805309734513
1991-04-16,3.6,12.4,1.3,2.4737116085372204
1991-04-17,1.4,-3.6,-6.8,2.5636647579385734
1991-04-18,2.5,-3.2,-8.6,2.0486829776158246
1991-04-19,1.3,-1.3,-9.9,1.8642790213430505
1991-04-20,13.5,-3.8,-8.0,1.720353982300885
1991-04-21,0.9,-2.5,-7.2,1.6124102030192609
1991-04-22,1.7,0.0,-10.4,1.4977199375325352
1991-04-23,8.5,-2.0,-5.8,1.4662363352420613
1991-04-24,0.0,1.4,-10.8,1.4032691306611143
1991-04-25,0.0,4.8,-6.5,1.4077667881311813
1991-04-26,0.0,7.0,-1.0,1.5314523685580426
1991-04-27,5.4,7.2,-2.0,1.704612181155648
1991-04-28,12.6,2.7,-1.3,1.8327954190525768
1991-04-29,0.1,3.9,-0.4,1.8642790213430505
1991-04-30,5.0,5.8,-1.1,1.7855700156168666
1991-05-01,13.3,8.3,1.0,2.134138469547111
1991-05-02,5.9,1.8,-0.9,2.900989068193649
1991-05-03,6.1,-0.3,-1.9,2.4287350338365434
1991-05-04,12.0,-3.1,-5.0,2.109401353461739
1991-05-05,1.5,0.6,-6.6,1.9182509109838621
1991-05-06,5.9,-0.2,-4.5,1.8507860489328476
1991-05-07,2.4,2.5,-3.9,1.7383446121811557
1991-05-08,0.1,7.5,-4.5,1.727100468505986
1991-05-09,0.0,9.6,-1.0,2.0509318063508584
1991-05-10,13.9,9.0,0.3,2.3612701717855282
1991-05-11,43.9,2.2,0.0,3.44070796460177
1991-05-12,1.4,3.0,0.0,4.5426340447683495
1991-05-13,0.0,6.5,-0.5,3.283289953149401
1991-05-14,6.8,10.5,-0.9,3.193336803748048
1991-05-15,9.0,3.0,-0.9,3.8679854242581992
1991-05-16,10.1,0.0,-3.6,3.4182196772514315
1991-05-17,5.0,1.0,-6.5,2.9234773555439872
1991-05-18,0.1,3.7,-2.6,2.7435710567412808
1991-05-19,0.0,3.5,-4.5,2.6086413326392504
1991-05-20,0.0,10.4,-1.3,2.586153045288912
1991-05-21,0.0,15.0,-0.4,3.2158250910983868
1991-05-22,0.0,17.5,4.7,4.879958355023426
1991-05-23,0.0,11.9,5.0,6.4316501821967735
1991-05-24,0.0,7.9,-0.2,5.6670484122852685
1991-05-25,0.4,10.8,-1.6,4.834981780322749
1991-05-26,0.7,8.9,2.2,4.497657470067673
1991-05-27,0.0,13.1,1.2,4.430192608016657
1991-05-28,0.0,15.2,3.3,5.082352941176471
1991-05-29,0.0,14.5,4.2,5.6670484122852685
1991-05-30,0.8,14.0,3.5,5.869442998438314
1991-05-31,0.0,15.7,4.0,6.34169703279542
1991-06-01,3.2,16.5,5.7,7.128787090057262
1991-06-02,6.0,15.1,5.4,7.488599687662675
1991-06-03,7.6,9.5,6.0,8.747943779281623
1991-06-04,0.2,6.2,3.0,6.7914627798021865
1991-06-05,0.5,11.1,0.5,5.374700676730869
1991-06-06,8.9,10.0,5.1,5.981884435190005
1991-06-07,7.5,9.4,2.3,5.869442998438314
1991-06-08,9.0,7.0,4.2,6.454138469547111
1991-06-09,3.8,14.4,2.2,6.026861009890682
1991-06-10,0.4,11.1,7.5,8.365642894325873
1991-06-11,0.0,13.5,5.0,8.208224882873504
1991-06-12,0.0,19.4,4.4,8.185736595523165
1991-06-13,0.5,15.4,8.9,10.119729307652266
1991-06-14,0.0,15.8,6.7,10.681936491410724
1991-06-15,3.3,21.0,6.2,10.344612181155648
1991-06-16,30.7,11.6,4.5,15.202082248828733
1991-06-17,31.8,9.1,0.5,16.416449765747007
1991-06-18,5.0,6.5,0.0,10.861842790213432
1991-06-19,0.2,8.5,0.2,8.275689744924518
1991-06-20,2.1,9.2,1.9,6.589068193649141
1991-06-21,0.0,16.3,5.4,6.926392503904217
1991-06-22,12.4,20.5,7.0,8.028318584070796
1991-06-23,4.1,19.7,7.5,12.413534617386778
1991-06-24,0.0,19.5,9.3,12.998230088495575
1991-06-25,0.0,21.2,10.2,13.515460697553358
1991-06-26,8.5,19.4,10.6,14.167621030713171
1991-06-27,2.1,14.4,7.2,12.031233732431026
1991-06-28,20.3,6.0,2.3,8.298178032274857
1991-06-29,0.5,7.6,0.5,6.836439354502863
1991-06-30,0.0,15.3,0.9,5.5770952628839146
1991-07-01,0.0,19.6,4.6,5.442165538781885
1991-07-02,0.0,20.5,8.0,6.723997917751172
1991-07-03,0.0,20.6,10.5,8.590525767829256
1991-07-04,1.7,21.7,9.7,9.894846434148882
1991-07-05,5.8,23.3,10.7,11.96376887038001
1991-07-06,0.0,24.2,11.0,12.885788651743884
1991-07-07,2.4,23.5,12.4,13.852785007808434
1991-07-08,6.1,20.3,11.0,14.100156168662155
1991-07-09,9.9,17.2,11.0,14.347527329515877
1991-07-10,0.0,22.2,8.2,12.098698594482041
1991-07-11,0.0,23.6,12.6,12.750858927641854
1991-07-12,14.6,24.0,12.5,14.527433628318581
1991-07-13,3.5,20.6,9.7,16.12410203019261
1991-07-14,28.0,11.9,9.4,16.911192087454452
1991-07-15,0.0,18.4,5.1,15.269547110879754
1991-07-16,2.8,20.5,8.5,12.076210307131703
1991-07-17,9.2,13.5,8.6,12.68339406559084
1991-07-18,0.0,16.0,6.7,9.535033836543468
1991-07-19,0.0,20.3,12.4,12.458511192087455
1991-07-20,0.0,20.8,11.3,12.346069755335762
1991-07-21,0.0,19.2,9.4,11.154190525767829
1991-07-22,0.0,20.1,7.8,10.097241020301926
1991-07-23,34.0,23.8,9.1,11.469026548672568
1991-07-24,9.8,18.0,9.9,16.034148880791257
1991-07-25,13.6,9.8,8.0,12.750858927641854
1991-07-26,9.9,7.3,5.4,9.984799583550235
1991-07-27,0.4,12.5,5.4,8.343154606975533
1991-07-28,0.0,16.3,3.7,7.196251952108277
1991-07-29,0.0,20.8,7.2,7.578552837064031
1991-07-30,8.9,21.0,9.7,8.972826652785008
1991-07-31,12.0,12.0,7.8,12.323581467985425
1991-08-01,2.9,11.5,6.7,8.455596043727226
1991-08-02,0.0,12.7,8.4,6.7914627798021865
1991-08-03,0.0,16.2,6.3,6.4316501821967735
1991-08-04,0.1,18.6,7.3,7.016345653305571
1991-08-05,0.0,20.0,8.2,7.4661114003123386
1991-08-06,0.0,23.0,9.0,8.073295158771474
1991-08-07,0.0,25.8,17.6,9.827381572097865
1991-08-08,27.9,16.9,10.6,13.49297241020302
1991-08-09,0.0,17.6,8.1,13.582925559604373
1991-08-10,0.0,19.9,9.3,11.469026548672568
1991-08-11,5.4,20.8,10.5,11.041749089016138
1991-08-12,2.0,20.1,10.7,11.941280583029673
1991-08-13,0.0,20.7,9.3,10.367100468505987
